code,epoch,timestamp,Reaction Time
467,1,807.982421875,0.65625
451,1,808.75390625,0.66796875
473,1,809.533203125,0.671875
379,1,810.314453125,0.708984375
440,1,811.1328125,0.65625
386,1,811.904296875,0.71875
377,1,813.548828125,0.69140625
423,1,814.35546875,0.685546875
414,1,815.154296875,0.7109375
373,1,816.8046875,0.66796875
393,1,817.5859375,0.671875
449,1,818.373046875,0.71875
444,1,819.19921875,0.693359375
446,1,820.005859375,0.71875
432,1,820.83984375,0.685546875
402,1,821.640625,0.685546875
411,1,822.43359375,0.658203125
434,1,823.96875,0.708984375
397,1,824.791015625,0.703125
438,1,825.609375,0.68359375
398,1,826.408203125,0.71875
429,1,827.2421875,0.66796875
432,1,828.01953125,0.67578125
396,1,828.80859375,0.71875
419,1,829.646484375,0.71484375
425,1,830.4765625,0.66796875
396,1,831.25390625,0.67578125
369,1,832.822265625,0.689453125
439,1,834.427734375,0.71875
477,1,835.255859375,0.69140625
426,1,836.056640625,0.70703125
466,1,836.87890625,0.71875
382,1,837.705078125,0.67578125
469,1,838.490234375,0.658203125
409,1,839.26171875,0.703125
460,1,840.078125,0.703125
367,1,840.892578125,0.673828125
450,1,841.6796875,0.669921875
395,1,843.24609375,0.685546875
459,1,844.04296875,0.70703125
448,1,845.630859375,0.71875
398,1,846.46484375,0.685546875
366,1,847.2578125,0.67578125
478,1,848.04296875,0.658203125
460,1,848.80859375,0.69140625
456,1,849.615234375,0.669921875
410,1,851.19921875,0.669921875
414,1,851.982421875,0.669921875
363,1,853.55078125,0.701171875
444,1,854.36328125,0.705078125
402,1,855.18359375,0.708984375
475,1,856.0078125,0.64453125
427,1,856.76171875,0.69140625
457,1,857.568359375,0.66796875
405,1,858.3515625,0.66796875
387,1,859.130859375,0.65625
407,1,859.90234375,0.66796875
409,1,860.685546875,0.71875
412,1,861.513671875,0.70703125
467,1,862.3359375,0.669921875
373,1,863.11328125,0.708984375
437,1,863.9296875,0.69140625
436,1,864.736328125,0.703125
370,1,865.5546875,0.66796875
433,1,866.330078125,0.67578125
452,1,867.12109375,0.701171875
489,1,875.1640625,0.720703125
485,1,875.9921875,0.658203125
520,1,876.76953125,0.6796875
495,1,877.55859375,0.658203125
529,1,878.328125,0.72265625
525,1,879.16015625,0.689453125
570,1,879.96484375,0.71875
554,1,880.798828125,0.71875
519,1,881.6328125,0.71875
584,1,882.46484375,0.669921875
491,1,883.244140625,0.69140625
527,1,884.04296875,0.67578125
593,1,884.833984375,0.66796875
548,1,885.6171875,0.71875
532,1,887.25,0.669921875
579,1,888.02734375,0.67578125
482,1,888.818359375,0.68359375
535,1,889.619140625,0.68359375
501,1,890.41796875,0.669921875
574,1,891.201171875,0.669921875
526,1,891.98046875,0.69140625
563,1,892.78515625,0.703125
592,1,893.595703125,0.69140625
543,1,894.40234375,0.685546875
600,1,895.203125,0.701171875
525,1,896.8203125,0.685546875
530,1,897.619140625,0.6875
561,1,898.419921875,0.662109375
513,1,899.98828125,0.685546875
590,1,900.78125,0.658203125
546,1,901.55078125,0.6484375
502,1,902.3203125,0.669921875
593,1,903.10546875,0.685546875
513,1,903.900390625,0.69140625
518,1,904.703125,0.705078125
587,1,905.515625,0.6875
592,1,906.318359375,0.673828125
554,1,907.099609375,0.67578125
562,1,907.890625,0.685546875
576,1,908.689453125,0.6875
508,1,909.490234375,0.669921875
564,1,910.2734375,0.685546875
545,1,911.068359375,0.67578125
504,1,911.8515625,0.693359375
534,1,912.658203125,0.703125
553,1,913.46875,0.69140625
561,1,914.26953125,0.69140625
484,1,915.908203125,0.669921875
498,1,916.693359375,0.6796875
560,1,917.4921875,0.701171875
528,1,918.310546875,0.66796875
509,1,919.09375,0.701171875
490,1,919.91015625,0.669921875
552,1,920.693359375,0.703125
549,1,922.27734375,0.703125
600,1,923.08984375,0.724609375
511,1,923.927734375,0.685546875
555,1,924.72265625,0.69140625
503,1,925.529296875,0.701171875
585,1,926.345703125,0.71875
583,1,927.1796875,0.701171875
496,1,927.990234375,0.673828125
549,1,928.7734375,0.69140625
519,1,929.57421875,0.69140625
594,1,931.1796875,0.703125
531,1,931.998046875,0.71875
501,1,932.830078125,0.669921875
563,1,933.615234375,0.66796875
568,1,934.390625,0.67578125
576,1,935.982421875,0.71875
556,1,936.80859375,0.693359375
537,1,937.609375,0.69140625
555,1,938.416015625,0.66796875
516,1,939.19921875,0.703125
595,1,940.009765625,0.708984375
586,1,940.828125,0.673828125
539,1,941.6171875,0.685546875
508,1,942.41796875,0.701171875
502,1,943.234375,0.71875
551,1,944.068359375,0.701171875
485,1,945.64453125,0.69140625
564,1,947.267578125,0.669921875
557,1,948.052734375,0.66796875
523,1,948.830078125,0.70703125
582,1,950.435546875,0.669921875
496,1,951.21875,0.669921875
596,1,952.00390625,0.681640625
541,1,952.798828125,0.70703125
543,1,953.62109375,0.701171875
542,1,954.43359375,0.72265625
545,1,956.103515625,0.720703125
558,1,956.9375,0.669921875
520,1,957.720703125,0.705078125
553,1,958.5390625,0.71875
512,1,960.189453125,0.66796875
539,1,960.97265625,0.66796875
548,1,961.755859375,0.701171875
532,1,962.5703125,0.705078125
588,1,964.22265625,0.703125
511,1,965.041015625,0.66796875
524,1,965.82421875,0.71875
594,1,966.658203125,0.701171875
521,1,967.46875,0.67578125
581,1,969.07421875,0.669921875
514,1,969.8515625,0.693359375
597,1,970.654296875,0.65625
516,1,971.419921875,0.708984375
527,1,972.2421875,0.669921875
517,1,973.01953125,0.67578125
595,1,973.810546875,0.71875
533,1,974.63671875,0.658203125
581,1,975.41015625,0.703125
546,1,976.2265625,0.71875
572,1,977.056640625,0.673828125
573,1,977.837890625,0.7109375
598,1,978.66015625,0.720703125
559,1,979.48828125,0.708984375
540,1,980.310546875,0.720703125
538,1,981.138671875,0.708984375
505,1,981.95703125,0.69140625
493,1,982.76171875,0.6875
591,1,983.5625,0.669921875
530,1,984.341796875,0.70703125
493,1,985.16015625,0.671875
498,1,986.78125,0.71875
500,1,987.615234375,0.68359375
515,1,988.408203125,0.69140625
580,1,989.2109375,0.689453125
551,1,990.01953125,0.6640625
556,1,991.58203125,0.66796875
583,1,992.359375,0.69140625
510,1,993.978515625,0.72265625
504,1,994.81640625,0.71875
503,1,995.6484375,0.669921875
509,1,996.43359375,0.669921875
585,1,997.2109375,0.658203125
486,1,997.978515625,0.658203125
492,1,998.74609375,0.65625
499,1,999.51171875,0.708984375
567,1,1000.333984375,0.685546875
514,1,1001.12890625,0.70703125
578,1,1001.951171875,0.685546875
487,1,1003.568359375,0.703125
599,1,1004.384765625,0.703125
481,1,1005.203125,0.703125
559,1,1006.01953125,0.6640625
482,1,1006.80078125,0.6875
541,1,1007.603515625,0.66796875
590,1,1008.38671875,0.703125
497,1,1009.197265625,0.708984375
547,1,1010.021484375,0.66796875
487,1,1010.8046875,0.701171875
518,1,1011.623046875,0.701171875
507,1,1012.4375,0.71875
517,1,1013.271484375,0.703125
526,1,1014.087890625,0.703125
596,1,1014.8984375,0.67578125
573,1,1015.68359375,0.673828125
537,1,1016.47265625,0.669921875
577,1,1017.255859375,0.685546875
547,1,1018.056640625,0.71875
523,1,1018.890625,0.685546875
567,1,1019.68359375,0.69140625
484,1,1020.490234375,0.669921875
571,1,1021.2734375,0.71875
565,1,1022.1015625,0.69140625
505,1,1022.908203125,0.66796875
500,1,1023.685546875,0.69140625
566,1,1024.4921875,0.685546875
575,1,1025.291015625,0.669921875
489,1,1026.076171875,0.71875
544,1,1026.90234375,0.67578125
529,1,1027.693359375,0.662109375
536,1,1028.4765625,0.66796875
587,1,1030.060546875,0.701171875
566,1,1030.876953125,0.703125
584,1,1031.6953125,0.69921875
574,1,1032.509765625,0.669921875
533,1,1033.2890625,0.69140625
569,1,1034.08984375,0.673828125
540,1,1035.6953125,0.66796875
512,1,1036.47265625,0.67578125
494,1,1037.26171875,0.66015625
536,1,1038.037109375,0.677734375
510,1,1038.828125,0.720703125
579,1,1039.662109375,0.669921875
495,1,1040.447265625,0.701171875
586,1,1041.2578125,0.69140625
572,1,1042.064453125,0.71875
506,1,1042.890625,0.69140625
588,1,1043.697265625,0.71875
542,1,1044.53125,0.71875
535,1,1046.1640625,0.703125
558,1,1046.982421875,0.66796875
598,1,1047.765625,0.701171875
538,1,1048.578125,0.70703125
577,1,1049.3984375,0.669921875
522,1,1050.17578125,0.693359375
488,1,1050.982421875,0.703125
562,1,1051.798828125,0.6875
506,1,1052.595703125,0.65625
499,1,1053.361328125,0.69140625
575,1,1054.16796875,0.685546875
486,1,1054.966796875,0.669921875
570,1,1056.564453125,0.671875
582,1,1057.3515625,0.703125
528,1,1058.16796875,0.6953125
568,1,1058.984375,0.669921875
569,1,1059.763671875,0.69140625
492,1,1060.564453125,0.65625
491,1,1061.3359375,0.669921875
534,1,1062.953125,0.669921875
560,1,1063.736328125,0.703125
599,1,1064.552734375,0.669921875
524,1,1065.33203125,0.69140625
515,1,1066.138671875,0.701171875
490,1,1066.94921875,0.65234375
571,1,1067.71875,0.720703125
589,1,1068.5546875,0.669921875
578,1,1069.33203125,0.658203125
589,1,1070.099609375,0.69140625
550,1,1070.90625,0.71875
507,1,1071.73828125,0.669921875
488,1,1072.515625,0.66015625
580,1,1073.2890625,0.669921875
531,1,1074.0703125,0.689453125
494,1,1074.873046875,0.703125
481,1,1075.689453125,0.720703125
591,1,1076.5234375,0.685546875
544,1,1077.32421875,0.669921875
497,1,1078.107421875,0.703125
483,1,1078.923828125,0.669921875
565,1,1079.70703125,0.720703125
550,1,1081.359375,0.71875
597,1,1082.185546875,0.708984375
521,1,1083.0078125,0.705078125
557,1,1083.826171875,0.685546875
522,1,1084.62109375,0.69140625
483,1,1085.42578125,0.703125
552,1,1086.23828125,0.69140625
619,1,1093.615234375,0.685546875
671,1,1094.4140625,0.685546875
620,1,1095.21484375,0.703125
648,1,1096.025390625,0.658203125
603,1,1096.798828125,0.71875
659,1,1097.6328125,0.66796875
709,1,1098.412109375,0.689453125
630,1,1099.216796875,0.66796875
678,1,1099.994140625,0.708984375
641,1,1100.810546875,0.689453125
645,1,1101.6171875,0.66796875
625,1,1102.400390625,0.685546875
616,1,1103.201171875,0.66796875
685,1,1103.978515625,0.658203125
664,1,1104.751953125,0.71875
667,1,1105.578125,0.708984375
637,1,1106.40234375,0.685546875
609,1,1107.1953125,0.69140625
683,1,1107.99609375,0.708984375
716,1,1108.818359375,0.703125
608,1,1109.62890625,0.693359375
638,1,1110.435546875,0.71875
669,1,1111.26953125,0.685546875
706,1,1112.0703125,0.685546875
676,1,1112.86328125,0.67578125
654,1,1113.6484375,0.70703125
701,1,1114.470703125,0.673828125
615,1,1115.25390625,0.71875
713,1,1116.921875,0.060546875
622,1,1117.720703125,0.669921875
643,1,1118.505859375,0.66796875
719,1,1119.2890625,0.701171875
610,1,1120.099609375,0.708984375
661,1,1120.921875,0.720703125
711,1,1121.755859375,0.669921875
621,1,1122.5390625,0.669921875
718,1,1123.322265625,0.720703125
680,1,1124.94140625,0.71875
708,1,1125.7734375,0.685546875
618,1,1126.568359375,0.67578125
692,1,1127.357421875,0.669921875
696,1,1128.134765625,0.693359375
651,1,1128.94140625,0.669921875
611,1,1129.716796875,0.7109375
616,1,1130.537109375,0.673828125
664,1,1131.3203125,0.70703125
621,1,1132.142578125,0.703125
704,1,1132.953125,0.66015625
631,1,1133.7265625,0.66796875
607,1,1134.509765625,0.669921875
630,1,1136.111328125,0.701171875
614,1,1136.927734375,0.669921875
642,1,1137.705078125,0.658203125
601,1,1138.474609375,0.705078125
674,1,1139.294921875,0.703125
715,1,1140.10546875,0.658203125
655,1,1140.873046875,0.658203125
645,1,1141.638671875,0.67578125
613,1,1142.4296875,0.66796875
609,1,1143.212890625,0.685546875
636,1,1144.0078125,0.689453125
614,1,1144.80859375,0.689453125
660,1,1145.61328125,0.685546875
602,1,1147.1796875,0.701171875
673,1,1147.998046875,0.71875
632,1,1148.828125,0.703125
624,1,1149.6484375,0.671875
681,1,1150.431640625,0.669921875
663,1,1151.208984375,0.69140625
641,1,1152.015625,0.685546875
651,1,1152.814453125,0.6875
666,1,1153.609375,0.69140625
684,1,1154.416015625,0.685546875
647,1,1155.208984375,0.693359375
652,1,1156.015625,0.669921875
673,1,1156.80078125,0.71875
634,1,1158.451171875,0.66796875
626,1,1159.234375,0.66796875
679,1,1160.01171875,0.69140625
662,1,1161.634765625,0.71875
691,1,1162.46875,0.71875
710,1,1163.296875,0.69140625
688,1,1164.1015625,0.669921875
653,1,1164.884765625,0.703125
629,1,1165.697265625,0.658203125
672,1,1166.46875,0.720703125
625,1,1167.302734375,0.685546875
691,1,1168.09765625,0.67578125
627,1,1168.884765625,0.671875
662,1,1169.669921875,0.685546875
643,1,1170.46484375,0.658203125
648,1,1171.23828125,0.66796875
608,1,1172.015625,0.708984375
692,1,1172.837890625,0.703125
703,1,1173.650390625,0.70703125
695,1,1174.47265625,0.724609375
675,1,1175.30078125,0.69140625
708,1,1176.10546875,0.685546875
661,1,1176.900390625,0.658203125
606,1,1177.671875,0.720703125
656,1,1178.505859375,0.6875
687,1,1179.306640625,0.685546875
620,1,1180.90625,0.6875
650,1,1182.505859375,0.6875
715,1,1183.302734375,0.69140625
602,1,1184.1015625,0.67578125
635,1,1184.888671875,0.671875
628,1,1185.67578125,0.69140625
612,1,1186.486328125,0.708984375
658,1,1187.30859375,0.703125
627,1,1188.126953125,0.66796875
633,1,1188.91015625,0.66796875
699,1,1189.693359375,0.685546875
623,1,1190.49609375,0.666015625
655,1,1192.060546875,0.685546875
686,1,1193.64453125,0.115234375
611,1,1194.44140625,0.671875
644,1,1196.01171875,0.703125
690,1,1196.822265625,0.69140625
697,1,1197.62890625,0.669921875
604,1,1198.412109375,0.669921875
633,1,1199.1953125,0.720703125
654,1,1200.029296875,0.685546875
702,1,1200.82421875,0.658203125
677,1,1201.59765625,0.701171875
603,1,1202.4140625,0.701171875
670,1,1203.224609375,0.67578125
668,1,1204.0078125,0.708984375
672,1,1204.83203125,0.66796875
674,1,1205.615234375,0.701171875
626,1,1206.42578125,0.69140625
701,1,1207.232421875,0.66796875
605,1,1208.0078125,0.66015625
693,1,1208.775390625,0.693359375
683,1,1210.3671875,0.685546875
650,1,1211.982421875,0.669921875
670,1,1212.763671875,0.705078125
682,1,1213.578125,0.69140625
640,1,1214.384765625,0.701171875
689,1,1215.1953125,0.658203125
652,1,1215.966796875,0.669921875
607,1,1217.5859375,0.71875
613,1,1218.41796875,0.685546875
718,1,1219.21875,0.68359375
709,1,1220.017578125,0.70703125
629,1,1220.8359375,0.71875
601,1,1221.6640625,0.69140625
639,1,1222.46875,0.720703125
635,1,1223.296875,0.69140625
632,1,1224.103515625,0.703125
694,1,1224.919921875,0.669921875
668,1,1225.69921875,0.724609375
705,1,1226.537109375,0.685546875
699,1,1227.337890625,0.703125
649,1,1228.970703125,0.669921875
634,1,1229.75,0.70703125
702,1,1231.35546875,0.685546875
622,1,1232.150390625,0.69140625
720,1,1233.7734375,0.71875
675,1,1234.607421875,0.685546875
646,1,1235.40625,0.662109375
680,1,1236.189453125,0.720703125
657,1,1237.0234375,0.703125
712,1,1237.837890625,0.705078125
606,1,1238.65234375,0.673828125
695,1,1240.2578125,0.669921875
617,1,1241.041015625,0.6875
676,1,1241.837890625,0.689453125
679,1,1242.65234375,0.708984375
720,1,1243.46875,0.693359375
687,1,1244.275390625,0.720703125
658,1,1245.109375,0.669921875
617,1,1245.88671875,0.650390625
707,1,1246.654296875,0.67578125
694,1,1247.443359375,0.6796875
639,1,1248.244140625,0.669921875
696,1,1249.02734375,0.703125
704,1,1249.84375,0.669921875
684,1,1250.62890625,0.71875
707,1,1252.24609375,0.66796875
685,1,1253.029296875,0.71875
631,1,1253.86328125,0.69921875
712,1,1254.6796875,0.701171875
623,1,1255.494140625,0.671875
688,1,1256.279296875,0.669921875
689,1,1257.0625,0.6875
638,1,1257.857421875,0.69140625
714,1,1258.6640625,0.703125
693,1,1259.48046875,0.703125
653,1,1260.296875,0.703125
656,1,1261.107421875,0.693359375
660,1,1261.908203125,0.708984375
665,1,1262.7265625,0.66796875
615,1,1264.275390625,0.67578125
644,1,1265.06640625,0.66796875
610,1,1265.849609375,0.71875
649,1,1266.677734375,0.69140625
636,1,1267.4765625,0.658203125
677,1,1268.25,0.71875
647,1,1269.078125,0.708984375
646,1,1269.900390625,0.6640625
710,1,1270.6796875,0.673828125
686,1,1271.4609375,0.708984375
663,1,1272.28515625,0.71875
698,1,1273.935546875,0.685546875
690,1,1274.734375,0.6875
678,1,1275.533203125,0.720703125
628,1,1276.36328125,0.697265625
717,1,1277.166015625,0.70703125
698,1,1277.986328125,0.703125
717,1,1278.796875,0.673828125
637,1,1279.62109375,0.66796875
604,1,1280.404296875,0.66796875
640,1,1281.181640625,0.673828125
716,1,1281.96875,0.6875
619,1,1282.771484375,0.685546875
706,1,1283.564453125,0.708984375
667,1,1284.388671875,0.685546875
669,1,1285.1875,0.720703125
671,1,1286.83984375,0.701171875
713,1,1287.650390625,0.673828125
657,1,1288.439453125,0.669921875
705,1,1289.22265625,0.703125
700,1,1290.0390625,0.6875
605,1,1290.83984375,0.685546875
719,1,1291.634765625,0.673828125
618,1,1292.41796875,0.658203125
714,1,1293.185546875,0.70703125
642,1,1294.001953125,0.69140625
612,1,1294.802734375,0.69140625
659,1,1295.607421875,0.669921875
711,1,1296.392578125,0.66796875
666,1,1297.9921875,0.703125
624,1,1298.802734375,0.658203125
665,1,1300.375,0.6875
697,1,1301.17578125,0.703125
681,1,1301.98828125,0.658203125
682,1,1302.755859375,0.673828125
700,1,1303.54296875,0.703125
703,1,1304.35546875,0.673828125
734,1,1311.759765625,0.685546875
795,1,1312.55859375,0.703125
754,1,1313.376953125,0.701171875
795,1,1314.193359375,0.685546875
765,1,1314.994140625,0.685546875
745,1,1315.787109375,0.708984375
726,1,1316.611328125,0.66796875
759,1,1317.390625,0.705078125
800,1,1318.205078125,0.708984375
832,1,1319.021484375,0.658203125
790,1,1319.794921875,0.71875
783,1,1320.62890625,0.701171875
799,1,1321.4453125,0.703125
743,1,1322.26171875,0.669921875
764,1,1323.87890625,0.703125
835,1,1324.689453125,0.666015625
819,1,1326.2578125,0.658203125
784,1,1327.02734375,0.689453125
812,1,1327.830078125,0.701171875
826,1,1328.642578125,0.7109375
786,1,1329.46484375,0.71875
724,1,1330.296875,0.669921875
838,1,1331.08203125,0.701171875
840,1,1331.892578125,0.69140625
819,1,1332.693359375,0.658203125
818,1,1333.458984375,0.658203125
808,1,1334.232421875,0.71875
813,1,1335.056640625,0.662109375
829,1,1336.6328125,0.669921875
833,1,1337.41015625,0.658203125
746,1,1338.18359375,0.662109375
837,1,1338.958984375,0.66015625
748,1,1339.728515625,0.69140625
776,1,1340.53515625,0.701171875
766,1,1341.345703125,0.658203125
764,1,1342.111328125,0.67578125
752,1,1342.90234375,0.701171875
753,1,1343.712890625,0.67578125
803,1,1344.501953125,0.71875
736,1,1345.3359375,0.66796875
805,1,1346.90234375,0.703125
742,1,1347.720703125,0.66796875
751,1,1348.50390625,0.703125
723,1,1349.31640625,0.70703125
752,1,1350.130859375,0.69140625
770,1,1350.931640625,0.69140625
821,1,1351.73828125,0.66796875
772,1,1352.521484375,0.71875
731,1,1353.353515625,0.720703125
824,1,1354.181640625,0.68359375
727,1,1354.982421875,0.658203125
802,1,1355.755859375,0.66796875
803,1,1357.322265625,0.703125
785,1,1358.13671875,0.671875
800,1,1358.92578125,0.666015625
746,1,1359.69921875,0.66015625
838,1,1360.466796875,0.693359375
773,1,1361.267578125,0.67578125
794,1,1362.07421875,0.703125
798,1,1362.884765625,0.708984375
758,1,1363.70703125,0.669921875
761,1,1364.4921875,0.701171875
780,1,1365.30859375,0.685546875
811,1,1366.109375,0.685546875
828,1,1367.6875,0.048828125
721,1,1368.4765625,0.701171875
840,1,1369.2890625,0.705078125
774,1,1370.109375,0.65234375
738,1,1370.876953125,0.685546875
742,1,1371.677734375,0.66796875
813,1,1372.455078125,0.673828125
786,1,1373.2421875,0.705078125
774,1,1374.861328125,0.685546875
780,1,1375.662109375,0.71875
756,1,1376.494140625,0.669921875
799,1,1377.279296875,0.701171875
732,1,1378.912109375,0.71875
797,1,1379.74609375,0.703125
792,1,1380.556640625,0.708984375
816,1,1381.37890625,0.669921875
830,1,1382.1640625,0.71875
735,1,1382.99609375,0.669921875
823,1,1383.78125,0.71875
762,1,1384.609375,0.6875
775,1,1385.40625,0.7109375
754,1,1387.03125,0.669921875
796,1,1387.814453125,0.669921875
777,1,1388.599609375,0.685546875
822,1,1389.3984375,0.703125
818,1,1390.21484375,0.703125
725,1,1391.033203125,0.685546875
831,1,1391.83203125,0.705078125
789,1,1392.64453125,0.658203125
763,1,1393.41015625,0.708984375
775,1,1394.234375,0.685546875
741,1,1395.033203125,0.703125
748,1,1395.8515625,0.71875
737,1,1396.68359375,0.6875
791,1,1397.484375,0.71875
806,1,1398.3125,0.658203125
741,1,1399.078125,0.66015625
793,1,1399.845703125,0.708984375
750,1,1400.669921875,0.71875
734,1,1401.49609375,0.67578125
820,1,1402.287109375,0.71875
771,1,1403.119140625,0.703125
735,1,1403.9375,0.66796875
770,1,1405.51953125,0.6875
825,1,1406.314453125,0.67578125
758,1,1407.103515625,0.71484375
810,1,1407.935546875,0.671875
730,1,1408.720703125,0.71875
778,1,1409.5546875,0.669921875
833,1,1411.15625,0.66796875
744,1,1411.93359375,0.69140625
725,1,1412.736328125,0.69921875
767,1,1413.5546875,0.669921875
784,1,1414.333984375,0.69140625
835,1,1415.939453125,0.669921875
745,1,1416.724609375,0.685546875
815,1,1417.5234375,0.6640625
837,1,1418.306640625,0.669921875
760,1,1419.091796875,0.66796875
740,1,1419.87109375,0.72265625
765,1,1420.708984375,0.66796875
743,1,1421.4921875,0.66796875
787,1,1422.275390625,0.71875
814,1,1423.109375,0.66796875
750,1,1423.88671875,0.67578125
828,1,1424.669921875,0.69140625
790,1,1425.4765625,0.66796875
722,1,1426.259765625,0.669921875
781,1,1427.04296875,0.669921875
821,1,1427.8203125,0.693359375
740,1,1428.626953125,0.6640625
723,1,1429.412109375,0.701171875
807,1,1430.224609375,0.65625
839,1,1430.994140625,0.703125
836,1,1431.8125,0.685546875
733,1,1433.412109375,0.669921875
761,1,1434.1953125,0.689453125
767,1,1434.99609375,0.7109375
778,1,1435.830078125,0.701171875
769,1,1436.640625,0.708984375
802,1,1437.462890625,0.71875
804,1,1438.291015625,0.658203125
736,1,1439.0625,0.720703125
824,1,1439.892578125,0.69140625
808,1,1441.46484375,0.71875
814,1,1442.29296875,0.70703125
788,1,1443.916015625,0.71875
728,1,1444.744140625,0.69140625
782,1,1445.541015625,0.66015625
825,1,1446.310546875,0.708984375
756,1,1447.126953125,0.69140625
811,1,1447.93359375,0.685546875
817,1,1448.728515625,0.70703125
812,1,1449.546875,0.65625
766,1,1450.31640625,0.669921875
827,1,1451.1015625,0.71875
727,1,1451.93359375,0.669921875
806,1,1452.71875,0.701171875
779,1,1453.53515625,0.703125
721,1,1454.3515625,0.71875
782,1,1455.1796875,0.69140625
798,1,1455.98046875,0.70703125
804,1,1456.796875,0.69140625
739,1,1457.59765625,0.673828125
779,1,1458.40234375,0.703125
776,1,1459.220703125,0.66796875
726,1,1459.998046875,0.69140625
731,1,1460.802734375,0.720703125
749,1,1461.630859375,0.67578125
834,1,1462.419921875,0.703125
830,1,1464.015625,0.708984375
785,1,1464.837890625,0.669921875
760,1,1465.62109375,0.685546875
733,1,1466.416015625,0.69140625
772,1,1467.22265625,0.71875
759,1,1468.056640625,0.71875
722,1,1468.888671875,0.703125
739,1,1469.703125,0.705078125
816,1,1470.5234375,0.703125
823,1,1471.333984375,0.69140625
801,1,1472.140625,0.669921875
728,1,1472.923828125,0.703125
747,1,1473.740234375,0.703125
832,1,1474.55859375,0.71875
794,1,1475.390625,0.703125
789,1,1477.025390625,0.66796875
826,1,1477.802734375,0.67578125
834,1,1479.41015625,0.71875
753,1,1480.2421875,0.685546875
729,1,1481.04296875,0.71484375
827,1,1481.876953125,0.66796875
796,1,1482.66015625,0.71875
738,1,1483.494140625,0.685546875
755,1,1484.294921875,0.701171875
732,1,1485.11328125,0.666015625
831,1,1485.89453125,0.669921875
769,1,1486.677734375,0.685546875
749,1,1487.478515625,0.703125
724,1,1488.294921875,0.669921875
822,1,1489.078125,0.669921875
744,1,1489.85546875,0.67578125
791,1,1490.640625,0.69140625
829,1,1491.4453125,0.703125
762,1,1492.255859375,0.66015625
747,1,1493.029296875,0.685546875
820,1,1494.646484375,0.6875
768,1,1495.443359375,0.673828125
781,1,1496.23046875,0.681640625
751,1,1497.03125,0.703125
805,1,1497.84375,0.70703125
807,1,1498.6640625,0.669921875
793,1,1499.443359375,0.70703125
809,1,1500.265625,0.703125
792,1,1501.07421875,0.66015625
783,1,1501.84375,0.67578125
797,1,1503.43359375,0.701171875
729,1,1504.244140625,0.67578125
836,1,1505.033203125,0.69140625
817,1,1505.826171875,0.677734375
810,1,1506.611328125,0.69140625
763,1,1507.41796875,0.66796875
839,1,1509.001953125,0.685546875
787,1,1509.794921875,0.67578125
788,1,1510.5859375,0.701171875
768,1,1511.40234375,0.701171875
730,1,1512.21484375,0.70703125
737,1,1513.029296875,0.708984375
815,1,1513.84765625,0.69140625
755,1,1515.486328125,0.685546875
757,1,1516.287109375,0.71875
777,1,1517.115234375,0.68359375
809,1,1517.919921875,0.669921875
801,1,1518.69921875,0.673828125
757,1,1520.322265625,0.66796875
771,1,1521.888671875,0.71875
773,1,1522.72265625,0.701171875
874,1,1529.595703125,0.66796875
842,1,1530.376953125,0.720703125
858,1,1531.208984375,0.6875
909,1,1532.01171875,0.669921875
881,1,1532.7890625,0.693359375
932,1,1533.59765625,0.701171875
911,1,1534.412109375,0.685546875
877,1,1535.208984375,0.70703125
930,1,1536.029296875,0.703125
856,1,1536.83984375,0.67578125
931,1,1537.625,0.65625
863,1,1538.392578125,0.673828125
911,1,1539.998046875,0.71875
924,1,1540.830078125,0.697265625
891,1,1541.642578125,0.69140625
913,1,1542.447265625,0.6875
883,1,1543.248046875,0.671875
939,1,1544.029296875,0.705078125
857,1,1544.849609375,0.703125
846,1,1545.66015625,0.67578125
939,1,1547.265625,0.669921875
937,1,1548.8828125,0.669921875
885,1,1549.66796875,0.685546875
906,1,1550.462890625,0.67578125
898,1,1551.24609375,0.69140625
934,1,1552.05078125,0.669921875
855,1,1552.830078125,0.70703125
901,1,1553.650390625,0.6875
945,1,1554.451171875,0.703125
885,1,1555.263671875,0.658203125
888,1,1556.03125,0.689453125
914,1,1556.8359375,0.669921875
956,1,1557.619140625,0.669921875
949,1,1558.396484375,0.658203125
893,1,1559.1640625,0.708984375
843,1,1559.986328125,0.669921875
940,1,1560.765625,0.673828125
865,1,1561.5546875,0.685546875
877,1,1562.353515625,0.685546875
926,1,1563.1484375,0.658203125
848,1,1563.916015625,0.658203125
876,1,1564.681640625,0.69140625
875,1,1565.48828125,0.685546875
853,1,1566.2890625,0.71875
865,1,1567.12109375,0.6875
861,1,1567.921875,0.720703125
955,1,1568.755859375,0.71875
946,1,1569.583984375,0.658203125
921,1,1570.3515625,0.69140625
940,1,1571.15234375,0.70703125
852,1,1571.974609375,0.685546875
884,1,1572.7734375,0.685546875
903,1,1573.57421875,0.669921875
894,1,1574.357421875,0.669921875
876,1,1575.140625,0.720703125
925,1,1575.974609375,0.703125
851,1,1576.787109375,0.69140625
850,1,1577.591796875,0.703125
909,1,1578.408203125,0.669921875
927,1,1579.1875,0.69140625
845,1,1579.9921875,0.669921875
926,1,1580.775390625,0.720703125
873,1,1581.603515625,0.6875
922,1,1582.41015625,0.71875
900,1,1583.23828125,0.658203125
947,1,1584.00390625,0.693359375
934,1,1584.810546875,0.669921875
